customerID,SharedDriverContribution,PrimaryLever,SecondaryLever,PrimaryLeverContribution,SHAP_Service_quality,SHAP_Billing_and_payment,SHAP_Protection_and_support,SHAP_Engagement_and_bundling,SHAP_Price_and_plan_fit
9494-BDNNC,-0.57573766,Service quality,Protection and support,0.2094765,0.2094765,0.0529233,0.0896633,0.07696022,0.04131782
1640-PLFMP,0.651912,Billing and payment,Service quality,0.31706858,0.29167905,0.31706858,0.14280373,-0.1583524,0.21209624
5366-OBVMR,0.4975064,Price and plan fit,Protection and support,0.060992442,-0.31318173,-0.1776883,-0.07346459,-0.17995028,0.060992442
8276-MQBYC,0.486741,Billing and payment,Service quality,0.34056848,0.28853542,0.34056848,0.17666748,0.20971344,0.05319932
7644-OMVMY,-1.7552111,Protection and support,Engagement and bundling,0.065724164,-0.5131365,-0.28997305,0.065724164,-0.22738199,-0.7052933
7593-XFKDI,0.59801954,Price and plan fit,Protection and support,0.12950489,-0.22829825,-0.3386916,0.1247651,-0.16951022,0.12950489
4573-JKNAE,-1.4002433,Protection and support,Engagement and bundling,0.069942705,-0.55902034,-0.29901704,0.069942705,-0.19726443,-0.54460734
0337-CNPZE,0.426633,Billing and payment,Service quality,0.33388457,0.30940902,0.33388457,0.08662613,0.20952803,0.22233175
9817-APLHW,0.48584053,Protection and support,Billing and payment,0.08999082,-0.96410114,-0.008919237,0.08999082,-0.037679445,-0.32966122
8380-MQINP,-1.4274086,Protection and support,Engagement and bundling,0.070801474,-0.4925059,-0.2782534,0.070801474,-0.20184758,-0.2612034
0840-DFEZH,0.6231366,Service quality,Billing and payment,0.36282837,0.36282837,0.344976,0.14704962,-0.011518564,-0.08223083
1513-XNPPH,0.5879701,Service quality,Billing and payment,0.351047,0.351047,0.31186557,-0.08345831,-0.09801938,0.13501078
8690-ZVLCL,-1.5283552,Engagement and bundling,Service quality,0.12023675,-0.18107376,-0.2244858,-0.33613232,0.12023675,-0.24939251
6015-VVHHE,0.6464461,Service quality,Price and plan fit,0.32232755,0.32232755,-0.09443806,0.15319005,0.08029215,0.15499182
1125-SNVCK,0.48683763,Protection and support,Price and plan fit,0.1147739,-0.2817249,-0.32942018,0.1147739,-0.19628315,-0.14973506
0384-LPITE,-0.4635394,Engagement and bundling,Price and plan fit,0.41432655,-0.19250032,-0.2461078,-0.12292752,0.41432655,-0.115286805
4616-EWBNJ,-0.7552557,Protection and support,Billing and payment,0.0664612,-0.552593,-0.27124706,0.0664612,-0.31590056,-0.3192583
6347-DCUIK,0.6238175,Service quality,Protection and support,0.35990834,0.35990834,-0.14890398,0.1471909,-0.0371142,-0.050228752
1335-HQMKX,-0.66050416,Billing and payment,Engagement and bundling,0.36010367,0.20276071,0.36010367,0.13231914,0.25477472,0.1948924
2545-EBUPK,0.6138005,Service quality,Billing and payment,0.29191318,0.29191318,0.2820895,0.1661999,0.13017282,0.22332379
6923-AQONU,-1.4637417,Protection and support,Engagement and bundling,0.07877097,-0.52807975,-0.36180767,0.07877097,-0.2077819,-0.39564288
2172-EJXVF,-0.65397966,Billing and payment,Price and plan fit,0.32170865,0.1945064,0.32170865,0.111203864,0.2541882,0.3127431
0897-FEGMU,0.55371314,Service quality,Billing and payment,0.35095403,0.35095403,0.33628076,0.14459817,0.17925854,0.3284754
7663-RGWBC,0.6081174,Protection and support,Price and plan fit,0.1386891,-0.23202455,-0.116594665,0.1386891,-0.16883433,0.0975619
1120-BMWUB,0.5074844,No actionable lever,Protection and support,-0.015152447,-0.33723137,-0.15212138,-0.08461917,-0.16361067,-0.015152447
9124-LHCJQ,0.6305372,Price and plan fit,Service quality,0.33362365,0.29687148,-0.09598113,0.15559025,0.079821296,0.33362365
4536-PLEQY,0.58172613,Service quality,Price and plan fit,0.35167843,0.35167843,-0.08142983,0.105413735,-0.050927788,0.111766025
7029-IJEJK,-0.47493377,Engagement and bundling,Price and plan fit,0.16476017,-0.1799156,-0.23395282,-0.33806738,0.16476017,-0.06901791
8871-JLMHM,-1.5803635,Service quality,Engagement and bundling,0.19510533,0.19510533,-0.27422383,-0.09439722,-0.082497515,-0.26547486
2235-ZGKPT,0.5556715,Protection and support,Engagement and bundling,0.11862697,-0.2530101,-0.3583605,0.11862697,-0.016361047,-0.025930159
3891-PUQOD,0.5555048,Price and plan fit,Protection and support,0.17512342,-0.29222652,-0.039178185,0.1454889,-0.05831586,0.17512342
5447-VYTKW,0.47648332,No actionable lever,Price and plan fit,-0.1945038,-0.39301765,-0.3396069,-0.27505374,-0.1945038,-0.2035995
3623-FQBOX,0.5016914,Protection and support,Billing and payment,0.08484928,-0.8049092,-0.16705202,0.08484928,-0.19780052,-0.23392145
0689-NKYLF,0.6095499,Billing and payment,Service quality,0.3784979,0.3491004,0.3784979,0.13591035,-0.046604037,0.07640647
8659-HDIYE,0.43058684,Engagement and bundling,Protection and support,0.063659064,-0.25428355,-0.29177046,-0.1364404,0.063659064,-0.24098596
3658-KIBGF,0.58497334,Billing and payment,Price and plan fit,0.307342,-0.30859408,0.307342,-0.19943234,-0.14973,0.12391658
3474-BAFSJ,-1.5258111,Engagement and bundling,Billing and payment,0.18782704,-0.16760173,-0.09410414,-0.22256683,0.18782704,-0.1865086
5519-YLDGW,0.4394248,Price and plan fit,Billing and payment,0.34920895,0.31439048,0.34671974,-0.14170124,0.23143399,0.34920895
3865-ZFZIB,-1.4294158,Protection and support,Engagement and bundling,0.07096989,-0.50360525,-0.38047528,0.07096989,-0.21021324,-0.4678029
1855-AGAWH,-0.63833994,Billing and payment,Service quality,0.30886513,0.25931376,0.30886513,0.15578653,0.18034641,0.085188165
7109-CQYUZ,-1.528942,Engagement and bundling,Price and plan fit,0.10907515,-0.19351774,-0.16263814,-0.37838116,0.10907515,-0.09346289
1370-GGAWX,-0.64024615,Billing and payment,Service quality,0.31313732,0.22771516,0.31313732,0.10291901,0.13034433,0.022909157
4680-KUTAJ,0.49447504,Billing and payment,Engagement and bundling,0.3643611,-0.3813875,0.3643611,-0.1707647,-0.069156826,-0.07212718
5307-UVGNB,0.44528803,Engagement and bundling,Price and plan fit,0.16729447,-0.28092623,-0.1363201,-0.20119227,0.16729447,-0.08433791
4946-EDSEW,0.48131952,Protection and support,Billing and payment,0.06989341,-0.89688873,-0.14872535,0.06989341,-0.17410156,-0.8569388
2883-ILGWO,0.41607955,Service quality,Engagement and bundling,0.27349538,0.27349538,-0.10292864,-0.16711432,0.2143934,0.16571927
2516-VQRRV,0.65335095,Service quality,Protection and support,0.29436678,0.29436678,-0.10765124,0.15339354,-0.018629426,-0.0024649352
7580-UGXNC,0.5700726,No actionable lever,Engagement and bundling,-0.049171783,-0.28593487,-0.34543306,-0.20796025,-0.16345048,-0.049171783
3642-BYHDO,-1.4543066,Protection and support,Engagement and bundling,0.10235448,-0.45845926,-0.25927588,0.10235448,-0.21528421,-0.530756
9629-NHXFW,0.6214861,Protection and support,Price and plan fit,0.10053871,-0.65417516,-0.09394408,0.10053871,-0.15276527,0.037412748
2696-RZVZW,-1.4104652,Protection and support,Engagement and bundling,0.07231104,-0.48375523,-0.28152803,0.07231104,-0.16946429,-0.52956045
5766-FTRTS,-1.5417471,Engagement and bundling,Service quality,0.059937682,-0.15977612,-0.30708492,-0.3624132,0.059937682,-0.23406523
0396-HUJBP,0.5654249,Protection and support,Engagement and bundling,0.05886566,-0.8405379,-0.3586795,0.05886566,-0.20776276,-0.77019596
5178-LMXOP,0.5876151,Price and plan fit,Service quality,0.4412756,0.2951006,0.29321516,0.160544,0.16918458,0.4412756
8879-ZKJOF,-0.47976252,Engagement and bundling,Billing and payment,0.17944503,-0.21540527,-0.10408057,-0.30274394,0.17944503,-0.23187715
6285-FTQBF,-1.4715323,Protection and support,Engagement and bundling,0.10670812,-0.50202227,-0.25841507,0.10670812,-0.13852225,-0.6150801
8185-UPYBR,0.625782,Service quality,Billing and payment,0.3473577,0.3473577,0.33957374,0.13572028,-0.058096007,-0.007895
4585-HETAI,0.63302207,Billing and payment,Service quality,0.31936985,0.31203744,0.31936985,0.15637888,-0.20187053,-0.09101209
7526-BEZQB,0.55291927,Service quality,Billing and payment,0.35100153,0.35100153,0.35021803,0.14420748,0.1973887,0.34421238
1474-JUWSM,-0.5107673,Billing and payment,Engagement and bundling,0.31192395,-0.20810498,0.31192395,-0.29787156,0.09894053,-0.11035033
3530-CRZSB,0.50900793,Protection and support,Engagement and bundling,0.08171222,-0.91821045,-0.3550191,0.08171222,-0.22674331,-0.5458287
8498-XXGWA,0.48131925,No actionable lever,Billing and payment,-0.17678054,-0.27914572,-0.20554322,-0.17678054,-0.23409942,-0.28669906
9617-INGJY,0.66483307,Service quality,Price and plan fit,0.29532695,0.29532695,-0.11446968,0.14443472,-0.15964712,0.21071595
0621-TSSMU,-0.7294824,Protection and support,Billing and payment,0.06867973,-0.530466,-0.2552002,0.06867973,-0.3455039,-0.4945186
7234-KMNRQ,0.51090807,Protection and support,Engagement and bundling,0.068642326,-0.8688426,-0.37421805,0.068642326,-0.18507424,-0.85055363
7636-PEPNS,-0.7267518,Protection and support,Price and plan fit,0.12263643,-0.1851012,-0.1248089,0.12263643,-0.3021648,-0.11423015
4683-WYDOU,-1.2229725,Price and plan fit,Engagement and bundling,0.7493089,0.20064107,-0.082544886,-0.021535141,0.29335263,0.7493089
9052-DHNKM,-0.6957564,Billing and payment,Protection and support,0.1246612,-0.28691775,0.1246612,-0.14837036,-0.19891115,-0.16342285
6794-HKIAJ,0.53699183,Service quality,Engagement and bundling,0.25415868,0.25415868,-0.35603935,-0.18384272,-0.16154589,-0.1627397
5578-NKCXI,-0.5387311,Service quality,Engagement and bundling,0.20879424,0.20879424,-0.2708456,-0.17219651,0.19876675,0.10584664
1642-HMARX,-1.5011203,Billing and payment,Engagement and bundling,0.35143387,-0.19960006,0.35143387,-0.3884225,0.10974268,-0.216382
3096-WPXBT,-0.52625155,Service quality,Engagement and bundling,0.19259705,0.19259705,-0.07377286,-0.22415817,0.13277033,0.079539955
8434-PNQZX,-1.5485182,Engagement and bundling,Protection and support,0.24733825,-0.19285978,-0.090160094,-0.081209384,0.24733825,-0.2736337
5950-AAAGJ,0.5712468,Service quality,Protection and support,0.3214208,0.3214208,-0.3910476,0.12633644,0.0387592,-0.057346404
4299-OPXEJ,-1.4719393,Protection and support,Billing and payment,0.078280166,-0.49503115,-0.084867276,0.078280166,-0.22684267,-0.38519993
4951-UKAAQ,0.6134584,Service quality,Billing and payment,0.30650604,0.30650604,0.30381784,0.097691886,0.055663243,0.19667211
9618-LFJRU,0.5460138,Protection and support,Engagement and bundling,0.07198735,-0.87947494,-0.3022875,0.07198735,-0.19506964,-0.50189495
6693-DJWTY,-0.6950214,No actionable lever,Price and plan fit,-0.15436035,-0.2726947,-0.25210172,-0.15436035,-0.3293082,-0.24475376
0744-GKNGE,0.53237116,Service quality,Engagement and bundling,0.2566433,0.2566433,-0.15497868,-0.39442283,-0.1069919,-0.27494317
6447-EGDIV,-0.7338319,Protection and support,Billing and payment,0.080923684,-0.5811877,-0.30654094,0.080923684,-0.37228543,-0.5958468
1167-OYZJF,-1.3606707,Protection and support,Billing and payment,0.072048806,-0.48970622,-0.08161355,0.072048806,-0.23512079,-0.5155277
2108-YKQTY,0.5495637,Protection and support,Price and plan fit,0.09546919,-0.24381542,-0.34240416,0.09546919,-0.16285656,-0.033830255
4806-DXQCE,-1.3318183,Price and plan fit,Billing and payment,0.40358925,0.17974375,0.26399386,-0.35146144,0.09133966,0.40358925
4918-QLLIW,0.56372297,Protection and support,Price and plan fit,0.115264334,-0.23531555,-0.3409277,0.115264334,-0.08793263,-0.086276986
7056-IMHCC,0.45014614,Billing and payment,Service quality,0.3143559,0.28881317,0.3143559,0.096708715,0.25090408,0.16445109
4854-SSLTN,-1.7140262,No actionable lever,Engagement and bundling,-0.1859819,-0.1859819,-0.26519692,-0.32414383,-0.20330414,-0.23900545
5294-DMSFH,0.5316714,Service quality,Protection and support,0.33727068,0.33727068,-0.087208435,0.15129903,0.076333195,-0.014362051
4837-PZTIC,-1.4681591,No actionable lever,Service quality,-0.10957635,-0.16647479,-0.34523466,-0.34504357,-0.10957635,-0.3467562
1625-JAIIY,-0.8399593,Billing and payment,Service quality,0.41100472,0.23239195,0.41100472,0.1624939,-0.026353013,-0.14098047
0603-OLQDC,0.47586882,Engagement and bundling,Price and plan fit,0.08119779,-0.3953877,-0.1532088,-0.15230992,0.08119779,0.03536543
3272-VUHPV,0.50615954,No actionable lever,Price and plan fit,-0.058493704,-0.38950258,-0.3248593,-0.058493704,-0.14297418,-0.06262561
4176-FXYBO,0.3862051,Service quality,Price and plan fit,0.28330305,0.28330305,0.01687694,-0.21136372,0.18409358,0.20265073
1063-DHQJF,-1.6334014,Service quality,Engagement and bundling,0.21133593,0.21133593,-0.15178315,-0.1409024,-0.10330996,-0.32595772
8663-UPDGF,0.48946846,Engagement and bundling,Price and plan fit,0.00983265,-0.40957782,-0.15549229,-0.1875537,0.00983265,-0.1246975
6719-FGEDO,-1.5686324,Service quality,Price and plan fit,0.16506654,0.16506654,-0.13994603,-0.41395158,-0.113534175,-0.023159392
1837-YQUCE,-1.4996449,Engagement and bundling,Billing and payment,0.18925902,-0.1691539,-0.12377296,-0.3757215,0.18925902,-0.35767502
2947-DOMLJ,0.5917304,Price and plan fit,Engagement and bundling,0.11884516,-0.23885675,-0.32127005,-0.16702762,-0.14670427,0.11884516
4112-LUEIZ,0.59325206,Service quality,Billing and payment,0.351574,0.351574,0.3261181,0.13997594,0.05478602,0.12570588
0369-ZGOVK,-0.8605639,Service quality,Protection and support,0.25283667,0.25283667,-0.07418023,0.12951434,-0.31899688,-0.18089274
4510-HIMLV,0.6502722,Billing and payment,Service quality,0.3195507,0.29167905,0.3195507,0.14507166,-0.16069894,0.20845407
9919-KNPOO,0.5163087,Billing and payment,Service quality,0.37040955,0.31478652,0.37040955,0.14516684,0.18530081,0.072688855
8749-JMNKX,0.51775634,Service quality,Engagement and bundling,0.27562082,0.27562082,-0.1577198,-0.17156912,0.032146793,0.027228065
7872-BAAZR,-0.69883,Protection and support,Billing and payment,0.066837825,-0.5094577,-0.23866603,0.066837825,-0.30562273,-0.45833853
9391-LMANN,-0.57741666,Service quality,Price and plan fit,0.20202206,0.20202206,0.05331599,-0.16623977,0.004467871,0.08108036
2430-USGXP,0.48954555,Billing and payment,Service quality,0.37100613,0.33187076,0.37100613,0.1509201,0.19466464,0.18493226
8174-TBVCF,-1.4232466,Engagement and bundling,Price and plan fit,0.13366355,-0.19144925,-0.090073586,-0.37908924,0.13366355,0.012438044
1698-XFZCI,-0.5709845,Price and plan fit,Billing and payment,0.33046228,0.20592213,0.31039944,-0.21129853,0.23402074,0.33046228
1877-HKBQX,-0.7379088,No actionable lever,Price and plan fit,-0.12993169,-0.2431726,-0.12993169,-0.26753774,-0.3436741,-0.16214335
4450-DLLMH,0.65055716,Service quality,Protection and support,0.29181564,0.29181564,-0.07940025,0.14846644,-0.20963347,-0.10824165
0428-AXXLJ,-0.76244015,Protection and support,Billing and payment,0.08924818,-0.5991192,-0.055857934,0.08924818,-0.38348365,-0.7258351
2746-DIJLO,-0.727165,Protection and support,Billing and payment,0.111609265,-0.19925296,-0.082135975,0.111609265,-0.21493167,-0.16617234
5955-ERIHD,0.514669,Billing and payment,Service quality,0.37279415,0.31478652,0.37279415,0.14469707,0.19605044,0.0691638
0917-EZOLA,-1.3774556,Price and plan fit,Engagement and bundling,0.7789023,0.1733272,-0.07816231,0.13798529,0.25765,0.7789023
3508-VLHCZ,-1.5535529,Engagement and bundling,Billing and payment,0.092100725,-0.17423226,-0.11622982,-0.42032596,0.092100725,-0.27157137
4086-ATNFV,-0.70609486,No actionable lever,Billing and payment,-0.11881249,-0.27434886,-0.11910412,-0.16775298,-0.29757026,-0.11881249
0468-YRPXN,0.4844913,Service quality,Price and plan fit,0.31099135,0.31099135,-0.10445674,-0.08119101,0.1109049,0.148168
5996-NRVXR,-0.76061493,Service quality,Price and plan fit,0.20828998,0.20828998,-0.09484578,-0.3425987,-0.21733545,0.11948556
3739-YBWAB,-0.724024,No actionable lever,Engagement and bundling,-0.13740055,-0.18582717,-0.31748545,-0.13740055,-0.14481948,-0.32578495
7047-FWEYA,-0.56581736,Billing and payment,Engagement and bundling,0.3104043,0.22619571,0.3104043,-0.13028319,0.2698107,0.20171583
2000-MPKCA,-0.5546404,Price and plan fit,Billing and payment,0.3779142,0.2205936,0.2904426,-0.20697296,0.23307258,0.3779142
9762-YAQAA,-0.83759594,Service quality,Protection and support,0.24020612,0.24020612,-0.29975647,0.106893785,-0.23783244,-0.14889994
5949-EBSQK,0.5040622,No actionable lever,Protection and support,-0.026077975,-0.3097669,-0.3489545,-0.05627448,-0.026077975,-0.1241449
5473-KHBPS,-0.7967006,Service quality,Price and plan fit,0.22371061,0.22371061,-0.0846332,0.111081034,-0.0962094,0.15641433
0100-DUVFC,-0.5819794,Billing and payment,Price and plan fit,0.2914849,0.21195146,0.2914849,0.0826769,0.2830975,0.2883691
5397-TUPSH,-0.83837014,Service quality,Protection and support,0.19994858,0.19994858,-0.11535783,0.11945488,-0.36223868,-0.18392482
8950-MTZNV,0.6081174,Protection and support,Price and plan fit,0.1386891,-0.23202455,-0.116594665,0.1386891,-0.1684601,0.10398236
0326-VDYXE,-0.6135235,Billing and payment,Engagement and bundling,0.3400314,0.23022996,0.3400314,0.17317964,0.31689337,0.031104565
6773-LQTVT,0.5124565,Protection and support,Engagement and bundling,0.12985346,-0.29048213,-0.1395087,0.12985346,0.02225551,0.018986706
7274-RTAPZ,0.6259103,Price and plan fit,Billing and payment,0.34811783,0.29813215,0.30306613,0.15701467,0.04271835,0.34811783
0436-TWFFZ,-1.5144498,Engagement and bundling,Price and plan fit,0.17867304,-0.18619286,-0.18007807,-0.32778037,0.17867304,-0.14219067
8566-YPRGL,0.6198684,Protection and support,Price and plan fit,0.096077465,-0.6560085,-0.09855548,0.096077465,-0.16654523,0.03581567
0311-UNPFF,0.53382254,Service quality,Protection and support,0.3392787,0.3392787,-0.1131963,0.14132524,0.09093665,0.008288369
6609-MXJHJ,-1.5258555,Protection and support,Engagement and bundling,0.10321262,-0.5687155,-0.1279001,0.10321262,-0.07977258,-0.555529
2669-OIDSD,0.4589977,Service quality,Price and plan fit,0.30120695,0.30120695,-0.10725014,-0.088457495,0.09532974,0.1004508
8400-WZICQ,0.45544204,Billing and payment,Protection and support,0.05192888,-0.2888997,0.05192888,-0.16777839,-0.18869856,-0.18197137
3834-XUIFC,0.5994079,Service quality,Price and plan fit,0.36689085,0.36689085,-0.10414121,0.14637673,0.09733264,0.18295768
9576-SYUHJ,0.5358215,Billing and payment,Service quality,0.3631135,0.30691296,0.3631135,-0.15782887,0.06783384,-0.12056115
0410-IPFTY,0.5273975,Service quality,Protection and support,0.32442585,0.32442585,-0.0818222,0.11944214,-0.064829096,-0.070165314
