customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ServiceCount,ChurnFlag,Cluster,CustomerSegment,TenureBand,ARPU,ChargeRatio,ContractRiskFlag,ValueTier,AutoPayFlag
5482-VXSXJ,Male,0,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.2,2157.3,No,3,0,3,New High-Spend,13-24 months,98.05909090909093,0.9504473184072684,1,Premium,0
7365-BVCJH,Male,0,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.4,24.4,No,0,0,0,New Budget,0-6 months,24.4,1.0,1,Low,0
9620-ENEJV,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.55,433.95,No,0,0,3,New High-Spend,0-6 months,72.325,0.9754580020739716,1,High,1
4183-WCSEP,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,78.45,2435.15,Yes,2,1,3,New High-Spend,25-48 months,78.55322580645162,0.9986859125721208,1,High,0
2378-YIZKA,Female,0,Yes,Yes,68,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.0,5607.75,No,6,0,1,Established High-Value,49-72 months,82.46691176470588,1.0307164192412286,0,High,1
5498-TXHLF,Female,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,87.45,2874.15,Yes,2,1,3,New High-Spend,25-48 months,84.53382352941176,1.03449715568081,1,High,0
0689-DSXGL,Female,0,Yes,Yes,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),85.8,4433.3,No,3,0,1,Established High-Value,49-72 months,85.25576923076923,1.006383506642907,1,High,1
6818-DJXAA,Female,0,No,Yes,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.1,964.35,No,3,0,3,New High-Spend,7-12 months,96.435,0.944677762223259,1,Premium,0
9722-UJOJR,Male,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.75,1974.8,Yes,0,1,3,New High-Spend,25-48 months,68.09655172413792,1.0389659712375938,1,Medium,0
0464-WJTKO,Female,0,Yes,Yes,72,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.1,1460.85,No,0,0,2,Established Budget,49-72 months,20.289583333333333,0.9906561248588152,0,Low,1
8902-ZEOVF,Male,0,Yes,Yes,47,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.05,951.55,No,0,0,2,Established Budget,25-48 months,20.245744680851065,0.9903315642898428,0,Low,0
6778-EICRF,Male,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,74.8,1821.2,No,3,0,3,New High-Spend,13-24 months,75.88333333333334,0.985723698660224,0,High,0
2662-NNTDK,Male,0,No,No,65,Yes,Yes,No,No,No,No,No,No,No,One year,No,Credit card (automatic),24.8,1600.95,No,0,0,2,Established Budget,49-72 months,24.63,1.0069021518473409,0,Low,1
4132-KALRO,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,100.85,399.25,No,3,0,3,New High-Spend,0-6 months,99.8125,1.0103944896681276,1,Premium,0
3902-FOIGH,Male,1,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,1218.55,Yes,3,1,3,New High-Spend,7-12 months,101.54583333333332,0.9980714783964548,1,Premium,0
6772-KSATR,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.7,81.7,Yes,1,1,3,New High-Spend,0-6 months,81.7,1.0,1,High,0
7112-OPOTK,Male,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.25,2171.15,Yes,0,1,3,New High-Spend,25-48 months,65.79242424242425,1.037353476268337,1,Medium,0
2874-YXVVA,Female,0,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.1,3634.8,No,5,0,1,Established High-Value,25-48 months,106.90588235294118,0.9831077363266204,1,Premium,0
1245-HARPS,Female,0,Yes,No,14,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.4,292.4,No,0,0,0,New Budget,13-24 months,20.885714285714283,0.9767441860465116,0,Low,0
4210-QFJMF,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.15,317.25,Yes,1,1,3,New High-Spend,0-6 months,79.3125,0.9979511426319938,1,High,0
4323-ELYYB,Male,0,Yes,Yes,13,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.0,218.55,No,0,0,0,New Budget,13-24 months,16.81153846153846,1.1896591169068864,0,Low,0
4293-ETKAP,Female,0,Yes,Yes,65,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.4,5071.9,No,4,0,1,Established High-Value,49-72 months,78.02923076923076,1.0175673810603525,0,High,1
6064-PUPMC,Male,0,Yes,Yes,23,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),57.2,1423.35,No,2,0,3,New High-Spend,13-24 months,61.88478260869565,0.9242983103242352,0,Medium,1
6504-VBLFL,Male,0,Yes,No,55,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,58.6,3068.6,No,3,0,1,Established High-Value,49-72 months,55.79272727272727,1.0503161050641987,0,Medium,0
6322-PJJDJ,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,94.8,4690.65,No,3,0,1,Established High-Value,49-72 months,95.72755102040816,0.990310511336382,0,Premium,0
0330-BGYZE,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),102.5,6157.6,No,4,0,1,Established High-Value,49-72 months,102.62666666666668,0.9987657528907364,0,Premium,1
1085-LDWAM,Female,0,Yes,Yes,69,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),20.35,1442.65,No,0,0,2,Established Budget,49-72 months,20.907971014492755,0.9733130003812428,0,Low,1
7586-ZATGZ,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.9,3369.05,No,1,0,3,New High-Spend,25-48 months,84.22625000000001,1.0079992876330122,1,High,0
7197-VOJMM,Male,0,Yes,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),69.2,4671.65,No,4,0,1,Established High-Value,49-72 months,69.72611940298506,0.9924544861023408,0,Medium,1
3318-OSATS,Male,1,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,3474.05,Yes,2,1,3,New High-Spend,25-48 months,99.25857142857144,0.9616297980742936,1,Premium,0
5828-AVIPD,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.95,1875.55,Yes,3,1,3,New High-Spend,13-24 months,98.71315789473684,1.0226600197275466,0,Premium,0
1843-TLSGD,Female,0,Yes,Yes,13,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.85,272.35,No,0,0,0,New Budget,13-24 months,20.950000000000003,0.9952267303102624,0,Low,0
9626-VFRGG,Female,0,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.5,3645.05,No,2,0,3,New High-Spend,25-48 months,88.90365853658537,0.995459595890317,1,High,1
7075-BNDVQ,Female,0,No,No,4,No,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,35.0,135.75,No,2,0,0,New Budget,0-6 months,33.9375,1.0313075506445673,1,Low,0
9143-CANJF,Female,0,Yes,Yes,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,55.15,1319.85,No,2,0,3,New High-Spend,13-24 months,54.99375,1.002841231958177,1,Medium,0
7284-BUYEC,Female,0,No,No,5,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.95,229.4,No,3,0,3,New High-Spend,0-6 months,45.88,1.11050566695728,1,Medium,1
2041-JIJCI,Female,0,No,No,5,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.0,370.25,No,2,0,3,New High-Spend,0-6 months,74.05,0.8642808912896692,1,High,0
1086-LXKFY,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.1,69.1,Yes,0,1,3,New High-Spend,0-6 months,69.1,1.0,1,Medium,0
4900-MSOMT,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),80.2,5714.2,No,5,0,1,Established High-Value,49-72 months,79.36388888888888,1.0105351580273705,0,High,1
2229-VWQJH,Female,0,No,No,24,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),49.3,1233.25,No,1,0,0,New Budget,13-24 months,51.38541666666666,0.9594161767687006,1,Medium,1
9194-GFVOI,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.35,3571.6,No,5,0,1,Established High-Value,25-48 months,85.03809523809524,0.9919083883973568,0,High,1
1336-EZFZY,Female,0,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,83.3,No,0,0,0,New Budget,0-6 months,20.825,0.9627851140456184,1,Low,0
4282-MSACW,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),117.2,8035.95,No,6,0,1,Established High-Value,49-72 months,118.17573529411764,0.9917433533060808,0,Premium,1
1403-LKLIK,Female,0,Yes,Yes,33,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.1,579.4,No,0,0,0,New Budget,25-48 months,17.55757575757576,1.1448049706593026,0,Low,0
2636-ALXXZ,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,Yes,0,1,3,New High-Spend,0-6 months,69.6,1.0,1,Medium,0
7774-OJSXI,Male,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.45,3066.45,Yes,4,1,1,Established High-Value,25-48 months,98.91774193548386,1.0458184545647249,0,Premium,0
7786-WBJYI,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),77.95,305.55,Yes,1,1,3,New High-Spend,0-6 months,76.3875,1.0204549173621338,1,High,1
0136-IFMYD,Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.95,7634.25,No,5,0,1,Established High-Value,49-72 months,110.6413043478261,0.993751842027704,0,Premium,0
5144-TVGLP,Male,1,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.75,3653.0,No,2,0,3,New High-Spend,25-48 months,96.13157894736842,0.985628250752806,1,Premium,0
9643-AVVWI,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.0,241.3,No,2,0,3,New High-Spend,0-6 months,80.43333333333334,0.9946125155408204,1,High,0
0253-ZTEOB,Female,0,Yes,Yes,48,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,79.65,3870.3,No,4,0,1,Established High-Value,25-48 months,80.63125000000001,0.9878304007441284,0,High,0
2706-QZIHY,Female,0,Yes,No,15,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.2,387.9,No,0,0,0,New Budget,13-24 months,25.86,0.974477958236659,0,Low,0
6061-PQHMK,Female,0,No,No,25,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.9,527.5,No,0,0,0,New Budget,25-48 months,21.1,0.943127962085308,0,Low,1
9885-CSMWE,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.45,78.45,Yes,1,1,3,New High-Spend,0-6 months,78.45,1.0,1,High,0
6137-MFAJN,Female,0,No,No,48,No,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,44.8,2104.55,No,3,0,2,Established Budget,25-48 months,43.84479166666667,1.0217861300515547,1,Medium,0
9122-UMROB,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.3,20.3,No,0,0,0,New Budget,0-6 months,20.3,1.0,1,Low,0
4232-JGKIY,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.2,19.2,No,0,0,0,New Budget,0-6 months,19.2,1.0,1,Low,0
2402-TAIRZ,Female,0,No,No,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,80.05,3019.1,No,2,0,3,New High-Spend,25-48 months,81.59729729729729,0.9810373952502404,0,High,0
9659-ZTWSM,Male,1,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),107.35,7051.95,No,5,0,1,Established High-Value,49-72 months,106.84772727272728,1.0047008274307103,0,Premium,1
9139-TWBAS,Female,0,Yes,No,26,No,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),47.85,1190.5,No,4,0,3,New High-Spend,25-48 months,45.78846153846154,1.0450230995380092,0,Medium,1
6685-GBWJZ,Male,0,Yes,No,63,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),70.8,4448.8,No,4,0,1,Established High-Value,49-72 months,70.61587301587302,1.0026074447041895,0,High,1
5016-ETTFF,Male,0,No,No,10,No,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,29.5,255.25,Yes,1,1,0,New Budget,7-12 months,25.525,1.1557296767874634,1,Low,0
3866-MDTUB,Female,0,No,No,2,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.75,146.9,Yes,3,1,3,New High-Spend,0-6 months,73.45,0.9632402995234852,1,High,0
2195-VVRJF,Male,1,Yes,No,18,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.1,1011.05,No,2,0,3,New High-Spend,13-24 months,56.16944444444445,1.0521734830127096,1,Medium,1
3913-RDSJZ,Female,0,Yes,No,64,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,25.55,1714.95,No,0,0,2,Established Budget,49-72 months,26.79609375,0.9534971865068952,0,Low,0
8058-JMEQO,Female,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.45,762.5,Yes,1,1,3,New High-Spend,7-12 months,84.72222222222223,0.9967868852459016,1,High,0
4203-QGNZA,Female,0,No,Yes,28,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.25,535.35,No,0,0,0,New Budget,25-48 months,19.119642857142857,1.0591202017371812,1,Low,0
5043-TRZWM,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.55,75.55,No,1,0,3,New High-Spend,0-6 months,75.55,1.0,1,High,0
0697-ZMSWS,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.65,338.9,Yes,1,1,3,New High-Spend,0-6 months,84.725,1.0109176748303337,1,High,0
7657-DYEPJ,Male,1,No,No,38,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.15,2497.35,Yes,4,1,1,Established High-Value,25-48 months,65.71973684210526,1.0674114561435122,0,Medium,1
9494-BDNNC,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,95.3,6273.4,No,3,0,1,Established High-Value,49-72 months,95.05151515151516,1.0026142123888162,0,Premium,0
1640-PLFMP,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.25,70.25,No,0,0,3,New High-Spend,0-6 months,70.25,1.0,1,Medium,0
5366-OBVMR,Female,0,Yes,No,18,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.3,908.75,No,1,0,0,New Budget,13-24 months,50.48611111111112,0.9963136176066024,1,Medium,0
8276-MQBYC,Male,1,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.8,4913.3,Yes,3,1,1,Established High-Value,49-72 months,96.33921568627451,1.0151629251216086,1,Premium,0
7644-OMVMY,Male,0,Yes,Yes,0,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.85,0.0,No,0,0,0,New Budget,0-6 months,0.0,0.0,0,Low,0
7593-XFKDI,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46.3,46.3,Yes,0,1,0,New Budget,0-6 months,46.3,1.0,1,Medium,0
4573-JKNAE,Male,0,No,Yes,12,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.35,212.3,No,0,0,0,New Budget,7-12 months,17.691666666666666,1.093735280263778,0,Low,1
0337-CNPZE,Female,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.3,4443.45,Yes,4,1,1,Established High-Value,25-48 months,108.37682926829268,0.980836962270308,1,Premium,0
9817-APLHW,Male,0,No,No,12,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.0,316.2,No,0,0,0,New Budget,7-12 months,26.35,0.94876660341556,1,Low,0
8380-MQINP,Female,0,Yes,Yes,55,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.3,1079.05,No,0,0,2,Established Budget,49-72 months,19.619090909090907,1.0347064547518652,0,Low,0
0840-DFEZH,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,564.65,No,0,0,3,New High-Spend,7-12 months,80.66428571428571,0.9341184804746304,1,High,0
1513-XNPPH,Female,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.4,1095.65,Yes,3,1,3,New High-Spend,7-12 months,91.30416666666667,0.979144799890476,1,Premium,0
8690-ZVLCL,Female,0,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.0,6161.9,No,6,0,1,Established High-Value,49-72 months,90.61617647058824,0.9711290348756066,0,Premium,1
6015-VVHHE,Female,1,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),83.15,446.05,Yes,1,1,3,New High-Spend,0-6 months,89.21000000000001,0.9320703956955498,1,High,1
1125-SNVCK,Female,1,No,No,49,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.8,2106.05,No,0,0,2,Established Budget,49-72 months,42.98061224489796,1.019064124783362,1,Medium,0
0384-LPITE,Male,0,No,No,40,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),62.05,2511.55,No,5,0,1,Established High-Value,25-48 months,62.78875000000001,0.9882343572694152,0,Medium,1
4616-EWBNJ,Female,0,No,No,16,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.1,318.6,No,0,0,0,New Budget,13-24 months,19.9125,1.009416195856874,0,Low,1
6347-DCUIK,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.15,811.8,Yes,0,1,3,New High-Spend,7-12 months,81.17999999999999,0.9134023158413404,1,High,0
1335-HQMKX,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.35,7323.15,No,4,0,1,Established High-Value,49-72 months,101.71041666666666,0.9964564429241516,0,Premium,0
2545-EBUPK,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.05,186.05,No,1,0,3,New High-Spend,0-6 months,93.025,0.9035205589895188,1,Premium,0
6923-AQONU,Male,0,Yes,Yes,23,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.9,454.0,No,0,0,0,New Budget,13-24 months,19.73913043478261,1.0588105726872246,0,Low,0
2172-EJXVF,Female,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,105.9,7521.95,No,4,0,1,Established High-Value,49-72 months,105.94295774647888,0.9995945200380222,0,Premium,0
0897-FEGMU,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,1056.95,Yes,3,1,3,New High-Spend,7-12 months,96.08636363636364,1.035526751501963,1,Premium,0
7663-RGWBC,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.15,44.15,Yes,0,1,0,New Budget,0-6 months,44.15,1.0,1,Medium,0
1120-BMWUB,Female,0,No,No,16,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,53.9,834.15,Yes,2,1,3,New High-Spend,13-24 months,52.134375,1.0338668105256847,1,Medium,0
9124-LHCJQ,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,85.45,85.45,Yes,1,1,3,New High-Spend,0-6 months,85.45,1.0,1,High,0
4536-PLEQY,Male,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.05,999.8,No,2,0,3,New High-Spend,7-12 months,83.31666666666666,1.0208041608321663,1,High,1
7029-IJEJK,Female,0,No,No,54,No,No,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),44.1,2369.7,No,3,0,2,Established Budget,49-72 months,43.88333333333333,1.0049373338397265,0,Medium,1
8871-JLMHM,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),90.2,6297.65,No,3,0,1,Established High-Value,49-72 months,92.6125,0.9739506006208666,0,Premium,1
2235-ZGKPT,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.85,239.55,Yes,0,1,0,New Budget,0-6 months,59.8875,0.8490920475892297,1,Medium,0
3891-PUQOD,Female,0,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,59.2,59.2,Yes,2,1,3,New High-Spend,0-6 months,59.2,1.0,1,Medium,0
5447-VYTKW,Male,0,No,No,27,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,53.45,1461.45,No,2,0,3,New High-Spend,25-48 months,54.12777777777778,0.9874781894693626,1,Medium,0
3623-FQBOX,Male,0,No,No,21,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.95,416.4,No,0,0,0,New Budget,13-24 months,19.82857142857143,1.006123919308357,1,Low,0
0689-NKYLF,Male,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,83.2,1060.6,Yes,2,1,3,New High-Spend,13-24 months,81.58461538461538,1.0198001131435035,1,High,0
8659-HDIYE,Female,1,No,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),74.65,4869.35,No,4,0,1,Established High-Value,49-72 months,76.08359375,0.9811576493782538,1,High,1
3658-KIBGF,Female,0,No,No,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.9,54.9,Yes,2,1,3,New High-Spend,0-6 months,54.9,1.0,1,Medium,0
3474-BAFSJ,Male,0,Yes,No,57,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),57.5,3265.95,No,5,0,1,Established High-Value,49-72 months,57.29736842105263,1.0035364901483488,0,Medium,1
5519-YLDGW,Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.9,2254.2,Yes,4,1,3,New High-Spend,13-24 months,107.34285714285711,0.9679265371306895,1,Premium,0
3865-ZFZIB,Male,0,No,No,19,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.65,358.15,No,0,0,0,New Budget,13-24 months,18.85,1.0424403183023874,0,Low,0
1855-AGAWH,Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,93.8,2939.8,No,3,0,3,New High-Spend,25-48 months,94.83225806451614,0.989114905775903,0,Premium,0
7109-CQYUZ,Male,0,No,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,89.25,4652.4,No,6,0,1,Established High-Value,49-72 months,89.46923076923076,0.9975496517926232,0,High,0
1370-GGAWX,Female,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,94.15,4408.45,No,3,0,1,Established High-Value,25-48 months,95.8358695652174,0.9824087831323935,0,Premium,0
4680-KUTAJ,Female,1,No,No,11,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,55.6,580.8,No,1,0,3,New High-Spend,7-12 months,52.8,1.0530303030303032,1,Medium,0
5307-UVGNB,Female,0,Yes,Yes,53,No,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.7,2495.2,No,4,0,1,Established High-Value,49-72 months,47.079245283018864,1.0344260981083682,1,Medium,1
4946-EDSEW,Female,0,Yes,Yes,11,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.25,180.3,Yes,0,1,0,New Budget,7-12 months,16.39090909090909,1.1744315030504715,1,Low,0
2883-ILGWO,Male,1,No,No,57,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.9,5913.95,No,4,0,1,Established High-Value,49-72 months,103.75350877192982,1.0110501441506947,1,Premium,1
2516-VQRRV,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.45,158.4,Yes,0,1,3,New High-Spend,0-6 months,79.2,0.9526515151515152,1,High,0
7580-UGXNC,Female,1,No,No,2,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.85,104.2,Yes,2,1,3,New High-Spend,0-6 months,52.1,1.0527831094049904,1,Medium,0
